Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,1,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,30,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,3,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,6,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,15,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,40,FALSE,FALSE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,20,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,6,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,3,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,26,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,12,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,3,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,3,FALSE,TRUE,FALSE,,,Vachellia farnesiana,VACFAR,Shrub,Non-Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,50,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,11,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,small epiphyte,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,TRUE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,14,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,28,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,1,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,24,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,16,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,14,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,46,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,49,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,11,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,15,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,too small to ID,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,1,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,5,FALSE,FALSE,FALSE,,TRUE,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,FALSE,FALSE,FALSE,,,Clermontia spp.,CLESP.,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,27,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,tree like,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,9,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,12,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,big leaf,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,50,FALSE,FALSE,FALSE,,TRUE,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,FALSE,FALSE,,TRUE,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,33,FALSE,TRUE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,photos not found with fruit and flowers,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,14,FALSE,TRUE,FALSE,,TRUE,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,14,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,(terminalis*hillerbrandii)?,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,24,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,Hedyotis species,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,30,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,9,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,FALSE,FALSE,FALSE,,,Kadua spp.,KADSPP,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,11,FALSE,FALSE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,FALSE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Unknown,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,TRUE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Native,2 species?,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,FALSE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Native,recorded as ADELES,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,FALSE,FALSE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,24,FALSE,FALSE,FALSE,,,Adenophorus spp.,ADESP.,Fern,Native,2 species present,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,winged stem,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,TRUE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,TRUE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,"ELA ""Wing"" GALA (Group Alatum)",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,22,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,24,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Elaphoglossum spp.,ELASP.2,Fern,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,10,FALSE,TRUE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"coarse leaf photo 298-300, might be Elephantopus mollis",TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,6,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,milo/hau-like,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,4,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,pepper-smelling leaf,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,8,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,epiphitic photo (248-250),TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,6,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"UNKSeedling5, no photo, looks like African tulip",TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,9,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,2 species: 3-leaf seedling; liverwort,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,3,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,shrub photo 379,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,29,FALSE,TRUE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,carwah?,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,45,FALSE,TRUE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,unk. Sedge/rush,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,14,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,unknown sedge found on cover line 3,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"From coverline. There are two unknown species in the plot, unk#1 and unk#2",TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,9,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as PYRADN,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,2,FALSE,FALSE,FALSE,,TRUE,Unknown species,UNKSP.,Unknown,Unknown,the plant looked similar to a photo that Art Whistler identified as Piper methysticum,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as PYRADN,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,On cover datasheet as AVAIYU,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as POLTEN,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as aluhe,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,PYRADN?,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,PYRAND,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,PROPEN?  PASIO?,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,from coverline point 41,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as ANTPAV,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as PYRADN,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,on datasheet as PYRADN,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,NEPOLE = NAPOLI = unksp.,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"Soy?, BULA, TUFUGA",TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,Form 4 point 293,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,On datasheet as PYRADN,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,Piper methysticum?,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,On datasheet as PYRADN and MELRAS,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,PIPMET?,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,cover point 25,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"A'AVAITU or AVA ITU pt .12, 191, & 200",TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,On form 5 as POCMAR,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"on datasheet as ANTPAV, PYRADN, and DENFIL",TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,24,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,ANTPAV on datasheet,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,On datasheet as ANTPAV,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,HERLAM on datasheet,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,2,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,POLGRA or Pisonia?,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,14,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"3 leaf seedling, catalpa / scheflera like",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,1,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"unk graminoid, but possibly Betelnut (ARECAT). Photo 87, 88",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,11,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"monocot, orchid?",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,12,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,unk seedling (photos 123-124),TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,6,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,photo,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,5,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"""unknown bipinnate""",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,"photos; UNK fuzzy Rubiaceae, square stem",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,15,FALSE,FALSE,FALSE,,,Unknown species,UNKSP.,Unknown,Unknown,Annret-like tree,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,34,FALSE,FALSE,FALSE,,,Cyclosorus spp.,CYCSP.,Fern,Unknown,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,12,FALSE,TRUE,FALSE,,,Cyclosorus spp.,CYCSP.,Fern,Unknown,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,41,FALSE,FALSE,FALSE,,,Cyclosorus spp.,CYCSP.,Fern,Unknown,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,31,FALSE,TRUE,FALSE,,,Cyclosorus spp.,CYCSP.,Fern,Unknown,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,5,FALSE,FALSE,FALSE,,,Cyclosorus spp.,CYCSP.,Fern,Unknown,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,TRUE,Cyclosorus spp.,CYCSP.,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,FALSE,,Cyclosorus spp.,CYCSP.,Fern,Native,,TRUE,TRUE
