Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Transect,Length,Debris_Type,Diameter,Decay_Class,Comments,Certified,Verified
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,4,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,6,FALSE,2,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Rotational,12,FALSE,2,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,6,20,,,,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,10,FALSE,6,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,6,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,9,FALSE,2,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,42,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,34,FALSE,2,50,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,6,FALSE,4,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,24,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,40,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,10,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,3,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,15,FALSE,4,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,3,FALSE,2,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,7,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,14,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,15,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Rotational,17,FALSE,2,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,4,FALSE,6,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,15,FALSE,6,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Rotational,12,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Fixed,13,FALSE,2,50,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,10,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,6,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,40,FALSE,6,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,33,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,12,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,42,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,24,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,6,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,1,FALSE,6,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,1,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,25,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,34,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,6,FALSE,6,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,4,FALSE,4,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,23,FALSE,6,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,9,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,10,FALSE,2,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,23,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,18,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,2,FALSE,4,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,2,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,38,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,2,FALSE,2,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,6,FALSE,2,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Rotational,11,FALSE,6,10,,,,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,35,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,12,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Rotational,15,FALSE,4,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,5,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,7,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,1,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,3,FALSE,6,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,6,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,13,FALSE,6,20,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,8,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,33,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,37,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,11,FALSE,2,50,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,6,FALSE,2,20,,,,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,2,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,45,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,6,FALSE,2,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,3,FALSE,2,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,7,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,6,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,3,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,11,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,1,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,10,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,12,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,11,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,36,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,9,FALSE,4,10,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,2,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,5,FALSE,4,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,8,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Rotational,15,FALSE,6,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,2,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,10,FALSE,6,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,43,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,3,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,31,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,10,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2013,1,Rotational,19,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,15,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,10,FALSE,4,10,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,1,FALSE,2,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,23,FALSE,6,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,18,FALSE,2,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,34,FALSE,4,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,1,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,16,FALSE,6,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,22,FALSE,6,20,,,,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,15,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,14,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,17,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,36,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,13,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,7,FALSE,6,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,5,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,25,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,2,FALSE,6,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,9,FALSE,4,10,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,6,FALSE,6,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,7,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,6,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,22,FALSE,2,50,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,22,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Rotational,18,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,5,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,3,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,9,FALSE,6,10,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,9,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,11,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,10,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,2,50,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,13,FALSE,6,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,3,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,1,FALSE,2,50,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,23,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,13,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,25,FALSE,6,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,42,FALSE,4,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,4,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,9,FALSE,4,20,,,,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,9,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,6,FALSE,6,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,3,FALSE,6,20,,,,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,6,FALSE,6,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,11,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,19,FALSE,4,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,7,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,8,FALSE,2,50,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,2,50,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,16,FALSE,2,50,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,4,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,44,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,19,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,4,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,4,FALSE,4,20,,,,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,5,FALSE,4,20,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,17,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,8,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,6,20,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,2,50,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,4,20,,,,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,38,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,12,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,14,FALSE,2,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,26,FALSE,6,20,,,,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,10,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,4,20,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,11,FALSE,4,10,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,4,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,17,FALSE,6,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,4,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,56,FALSE,4,,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Rotational,18,FALSE,2,20,,,,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,35,FALSE,6,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,6,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,31,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,35,FALSE,4,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,17,FALSE,2,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,10,FALSE,2,20,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,2,FALSE,6,10,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,4,FALSE,4,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,5,FALSE,4,10,,,,,TRUE,TRUE
KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,2,FALSE,4,10,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,3,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,22,FALSE,4,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,15,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,6,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,16,FALSE,6,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,2,FALSE,2,50,,,,,TRUE,TRUE
KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,8,FALSE,4,10,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,15,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,27,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,4,20,,,,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,10,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,31,FALSE,6,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,17,FALSE,4,20,,,,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,5,FALSE,4,20,,,,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,7,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,16,FALSE,2,50,,,,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,43,FALSE,4,20,,,,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,6,FALSE,2,50,,,,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,7,FALSE,2,20,,,,,TRUE,TRUE
