Event_ID,Image_Point_ID,Unit_Code,Community,Sampling_Frame,Year,Cycle,Transect_Type,Transect_Number,Image_Point,Latitude,Latitude_Dir,Longitude,Longitude_Dir,GCS,GPS_Error
20220906093025-979077935.218811,20220906093648-654499411.582947,HAVO,Wet Forest,Kahuku,2022,3,Rotational,52,250,19.136992,North,-155.67936,West,World Geodetic System 1984,2.8
20220906102830-427533328.533173,20220906102930-227781593.799591,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,0,19.154632,North,-155.686235,West,World Geodetic System 1984,1.9
20220906102830-427533328.533173,20220906103007-489830434.322357,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,50,19.155093,North,-155.68624,West,World Geodetic System 1984,1.9
20220906102830-427533328.533173,20220906103027-886600077.152252,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,100,19.155587,North,-155.68628,West,World Geodetic System 1984,1.9
20220906102830-427533328.533173,20220906103051-302497565.746307,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,150,19.155963,North,-155.686242,West,World Geodetic System 1984,1.9
20220906102830-427533328.533173,20220906103118-150311291.217804,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,200,19.156482,North,-155.686235,West,World Geodetic System 1984,1.9
20220906102830-427533328.533173,20220906103135-223261773.586273,HAVO,Wet Forest,Kahuku,2022,3,Rotational,58,250,19.156887,North,-155.686125,West,World Geodetic System 1984,1.9
20220906111452-840887069.702148,20220906111938-811571359.634399,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,0,19.117657,North,-155.680137,West,World Geodetic System 1984,2.8
20220906111452-840887069.702148,20220906112031-437663912.773132,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,50,19.117253,North,-155.680078,West,World Geodetic System 1984,2.8
20220906111452-840887069.702148,20220906112052-410631656.646729,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,100,19.116778,North,-155.680013,West,World Geodetic System 1984,2.8
20220906111452-840887069.702148,20220906112113-710554242.134094,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,150,19.11638,North,-155.68001,West,World Geodetic System 1984,3.6
20220906111452-840887069.702148,20220906112136-798773527.145386,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,200,19.1159,North,-155.680033,West,World Geodetic System 1984,5
20220906111452-840887069.702148,20221207141331-390471458.435059,HAVO,Wet Forest,Kahuku,2022,3,Fixed,3,250,19.115492,North,-155.67996,West,World Geodetic System 1984,2.4
20220906112616-939971148.967743,20220906112736-984253227.710724,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,0,19.14388,North,-155.686383,West,World Geodetic System 1984,3.9
20220906112616-939971148.967743,20220906112802-598856389.522552,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,50,19.144297,North,-155.686385,West,World Geodetic System 1984,4
20220906112616-939971148.967743,20220906112849-574864923.95401,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,100,19.144717,North,-155.686087,West,World Geodetic System 1984,4
20220906112616-939971148.967743,20220906112907-860162436.962128,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,150,19.145153,North,-155.685933,West,World Geodetic System 1984,4
20220906112616-939971148.967743,20220906112934-438826382.160187,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,200,19.145633,North,-155.685742,West,World Geodetic System 1984,4
20220906112616-939971148.967743,20220906113002-245678842.067719,HAVO,Wet Forest,Kahuku,2022,3,Rotational,59,250,19.146011,North,-155.685621,West,World Geodetic System 1984,4
20220906120039-258442044.258118,20220906120208-694607496.261597,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,0,19.121468,North,-155.685895,West,World Geodetic System 1984,4.7
20220906120039-258442044.258118,20220906120248-339090704.917908,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,50,19.121875,North,-155.686003,West,World Geodetic System 1984,2.8
20220906120039-258442044.258118,20220906120302-110386848.449707,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,100,19.122277,North,-155.686195,West,World Geodetic System 1984,5.6
20220906120039-258442044.258118,20220906120322-290577530.860901,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,150,19.12275,North,-155.686268,West,World Geodetic System 1984,3.8
20220906120039-258442044.258118,20220906120346-559022188.186646,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,200,19.123128,North,-155.6864307,West,World Geodetic System 1984,3.8
20220906120039-258442044.258118,20220906120404-295580744.743347,HAVO,Wet Forest,Kahuku,2022,3,Rotational,60,250,19.123615,North,-155.686333,West,World Geodetic System 1984,2.8
20220906140854-74107885.3607178,20220906141034-758845865.726471,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,0,19.45702,North,-155.453464,West,World Geodetic System 1984,4.8
20220906140854-74107885.3607178,20220906141053-824584662.914276,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,100,19.457904,North,-155.453338,West,World Geodetic System 1984,4.6
20220906140854-74107885.3607178,20220906141649-895970165.729523,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,200,19.458778,North,-155.453168,West,World Geodetic System 1984,3.5
20220906140854-74107885.3607178,20220906141715-356066644.191742,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,300,19.459655,North,-155.453044,West,World Geodetic System 1984,3.5
20220906140854-74107885.3607178,20220906141734-355577528.476715,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,400,19.460503,North,-155.452855,West,World Geodetic System 1984,4.7
20220906140854-74107885.3607178,20220906141753-578958690.166473,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,31,500,19.461368,North,-155.452678,West,World Geodetic System 1984,4.6
20220906142758-629987359.046936,20220906142941-60976266.8609619,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,0,19.339948,North,-155.552283,West,World Geodetic System 1984,1.9
20220906142758-629987359.046936,20220906142958-838558077.812195,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,100,19.339455,North,-155.551502,West,World Geodetic System 1984,0.89
20220906142758-629987359.046936,20220906143016-424929141.998291,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,200,19.338983,North,-155.55077,West,World Geodetic System 1984,1.9
20220906142758-629987359.046936,20220906143056-495481610.298157,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,300,19.338495,North,-155.549992,West,World Geodetic System 1984,2.8
20220906142758-629987359.046936,20220906143118-769369840.621948,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,400,19.337947,North,-155.5492,West,World Geodetic System 1984,1.9
20220906142758-629987359.046936,20220906143207-484608054.161072,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,8,500,19.33758,North,-155.548392,West,World Geodetic System 1984,1.9
20220906144016-554015040.397644,20220906144213-190213680.267334,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,0,19.346382,North,-155.536785,West,World Geodetic System 1984,1.9
20220906144016-554015040.397644,20220906144235-318589329.719543,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,100,19.345744,North,-155.53745,West,World Geodetic System 1984,1.9
20220906144016-554015040.397644,20220906144256-597261190.414429,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,200,19.345158,North,-155.538193,West,World Geodetic System 1984,1.9
20220906144016-554015040.397644,20220906144328-714927077.293396,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,300,19.34464,North,-155.538927,West,World Geodetic System 1984,1.9
20220906144016-554015040.397644,20220906144412-760492324.829102,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,400,19.34393,North,-155.539363,West,World Geodetic System 1984,2.8
20220906144016-554015040.397644,20220906144449-549729943.275452,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,37,500,19.34347,North,-155.540108,West,World Geodetic System 1984,4.7
20220906145306-43198525.9056091,20220906145520-738983213.90152,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,0,19.496363,North,-155.397103,West,World Geodetic System 1984,1.9
20220906145306-43198525.9056091,20220906145702-822578608.989716,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,100,19.495675,North,-155.396502,West,World Geodetic System 1984,1.9
20220906145306-43198525.9056091,20221213124608-619187593.460083,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,200,19.495091,North,-155.39584,West,World Geodetic System 1984,1.9
20220906145306-43198525.9056091,20221213124927-680819392.204285,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,300,19.494476,North,-155.395331,West,World Geodetic System 1984,1.9
20220906145306-43198525.9056091,20221213124959-370515346.5271,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,400,19.493791,North,-155.3947,West,World Geodetic System 1984,1.9
20220906145306-43198525.9056091,20221213125027-292866826.057434,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,10,500,19.49315,North,-155.393961,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213122013-673646688.461304,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,0,19.485833,North,-155.409643,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213122904-89896559.715271,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,100,19.485,North,-155.410023,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213122934-322717666.625977,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,200,19.484193,North,-155.410421,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213123011-297258019.447327,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,300,19.483313,North,-155.410745,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213123052-480474710.464478,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,400,19.482455,North,-155.411073,West,World Geodetic System 1984,2.8
20220906151616-246225595.474243,20221213123117-340606570.243835,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,9,500,19.481636,North,-155.411443,West,World Geodetic System 1984,2.8
20220906152721-398755490.779877,20220906153013-287628710.269928,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,0,19.147614,North,-155.685346,West,World Geodetic System 1984,4.7
20220906152721-398755490.779877,20220906153044-898083388.805389,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,100,19.147545,North,-155.68621,West,World Geodetic System 1984,4.7
20220906152721-398755490.779877,20220906153121-387536823.749542,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,150,19.147555,North,-155.686706,West,World Geodetic System 1984,4.7
20220906152721-398755490.779877,20220906153148-250869691.371918,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,50,19.147567,North,-155.685782,West,World Geodetic System 1984,4.7
20220906152721-398755490.779877,20220906153243-645133078.098297,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,200,19.147566,North,-155.687171,West,World Geodetic System 1984,4.7
20220906152721-398755490.779877,20220906153307-311911761.760712,HAVO,Wet Forest,Kahuku,2022,3,Fixed,5,250,19.1476,North,-155.687639,West,World Geodetic System 1984,4.7
20220907072544-705547511.577606,20220907072816-579518616.199493,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,0,19.242526,North,-155.604081,West,World Geodetic System 1984,2.8
20220907072544-705547511.577606,20220907072842-301948010.921478,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,50,19.242822,North,-155.604503,West,World Geodetic System 1984,3
20220907072544-705547511.577606,20220907072858-14017641.544342,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,100,19.243092,North,-155.604808,West,World Geodetic System 1984,5.6
20220907072544-705547511.577606,20220907072920-814490020.275116,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,150,19.243383,North,-155.60519,West,World Geodetic System 1984,3.8
20220907072544-705547511.577606,20220907072945-45352756.9770813,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,200,19.243687,North,-155.605577,West,World Geodetic System 1984,2.8
20220907072544-705547511.577606,20220907073005-862619340.419769,HAVO,Wet Forest,Kahuku,2022,3,Fixed,10,250,19.243907,North,-155.605917,West,World Geodetic System 1984,2.8
20220907074031-278279960.155487,20220907074508-162821590.900421,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,0,19.244675,North,-155.604602,West,World Geodetic System 1984,2.8
20220907074031-278279960.155487,20220907074540-410073220.729828,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,50,19.245137,North,-155.604635,West,World Geodetic System 1984,2.8
20220907074031-278279960.155487,20220907074606-712730467.319489,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,100,19.245562,North,-155.60468,West,World Geodetic System 1984,3.8
20220907074031-278279960.155487,20220907074626-633178889.751434,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,150,19.245998,North,-155.604625,West,World Geodetic System 1984,2.8
20220907074031-278279960.155487,20220907074655-186013519.763947,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,200,19.246432,North,-155.60468,West,World Geodetic System 1984,2.8
20220907074031-278279960.155487,20220907074720-80714643.0015564,HAVO,Wet Forest,Kahuku,2022,3,Rotational,53,250,19.246917,North,-155.604682,West,World Geodetic System 1984,3.8
20220915135835-579518616.199493,20220915140009-301948010.921478,HAVO,Wet Forest,Kahuku,2022,3,Rotational,49,0,19.10922,North,-155.67375,West,World Geodetic System 1984,1.9
20220915135835-579518616.199493,20220915140133-814490020.275116,HAVO,Wet Forest,Kahuku,2022,3,Rotational,49,50,19.109008,North,-155.673308,West,World Geodetic System 1984,2.8
20220915135835-579518616.199493,20220915140155-45352756.9770813,HAVO,Wet Forest,Kahuku,2022,3,Rotational,49,100,19.108866,North,-155.672848,West,World Geodetic System 1984,5.8
20220915135835-579518616.199493,20220915140211-862619340.419769,HAVO,Wet Forest,Kahuku,2022,3,Rotational,49,150,19.108598,North,-155.672567,West,World Geodetic System 1984,4.7
20220915135835-579518616.199493,20220915140235-373536169.528961,HAVO,Wet Forest,Kahuku,2022,3,Rotational,49,200,19.108412,North,-155.672118,West,World Geodetic System 1984,4.8
20220915142825-401374340.057373,20220915142937-160441517.829895,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,0,19.123848,North,-155.682373,West,World Geodetic System 1984,1.9
20220915142825-401374340.057373,20220915142955-646587133.407593,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,50,19.12428,North,-155.682448,West,World Geodetic System 1984,0.99
20220915142825-401374340.057373,20220915143015-412766814.231873,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,100,19.124715,North,-155.682527,West,World Geodetic System 1984,1.1
20220915142825-401374340.057373,20220915143044-326206207.275391,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,150,19.125117,North,-155.682625,West,World Geodetic System 1984,1.4
20220915142825-401374340.057373,20220915143147-207561135.292053,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,200,19.125553,North,-155.68272,West,World Geodetic System 1984,5.2
20220915142825-401374340.057373,20220915143212-583359003.067017,HAVO,Wet Forest,Kahuku,2022,3,Rotational,50,250,19.126005,North,-155.682803,West,World Geodetic System 1984,1.8
20220915152233-89896559.715271,20220915152303-322717666.625977,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,0,19.310775,North,-155.54952,West,World Geodetic System 1984,6.4
20220915152233-89896559.715271,20220915152332-297258019.447327,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,100,19.310713,North,-155.550398,West,World Geodetic System 1984,0.35
20220915152233-89896559.715271,20220915152508-480474710.464478,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,200,19.310647,North,-155.551347,West,World Geodetic System 1984,1.5
20220915152233-89896559.715271,20220915152530-340606570.243835,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,300,19.310578,North,-155.552315,West,World Geodetic System 1984,4.3
20220915152233-89896559.715271,20220915152600-482428073.883057,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,400,19.310515,North,-155.55325,West,World Geodetic System 1984,4.1
20220915152233-89896559.715271,20220915152655-864534497.261047,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Rotational,32,500,19.310478,North,-155.554188,West,World Geodetic System 1984,3.7
20220915160015-406062722.206116,20220915160318-276123285.293579,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,0,19.312128,North,-155.560532,West,World Geodetic System 1984,1.9
20220915160015-406062722.206116,20220915160503-849099993.70575,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,100,19.311618,North,-155.55975,West,World Geodetic System 1984,1.9
20220915160015-406062722.206116,20220915160536-187775135.040283,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,200,19.311057,North,-155.559018,West,World Geodetic System 1984,1.9
20220915160015-406062722.206116,20220915160724-372814297.676086,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,300,19.310537,North,-155.558275,West,World Geodetic System 1984,1.9
20220915160015-406062722.206116,20220915160754-770832777.023315,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,400,19.309992,North,-155.557538,West,World Geodetic System 1984,1.9
20220915160015-406062722.206116,20220915160832-446993231.773376,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,7,500,19.309465,North,-155.556797,West,World Geodetic System 1984,1.9
20220915162903-110386848.449707,20220915163042-290577530.860901,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,6,500,19.301112,North,-155.560823,West,World Geodetic System 1984,2.8
20220915162903-110386848.449707,20220915163117-559022188.186646,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,6,400,19.301613,North,-155.561512,West,World Geodetic System 1984,1.9
20220915162903-110386848.449707,20220915163143-295580744.743347,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,6,300,19.302158,North,-155.562313,West,World Geodetic System 1984,1.9
20220915162903-110386848.449707,20220915163224-309617519.378662,HAVO,Subalpine Shrubland,Mauna Loa,2022,3,Fixed,6,200,19.302668,North,-155.563058,West,World Geodetic System 1984,1.9
