Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Quad,Status,Top,Base,Base_Ht,Distance,Height,Method,DBH,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,4,FALSE,1,Live,90,-6,0,11.6,11.136,Clinometer,29.8,Tree,Non-Native,Leucaena leucocephala,LEULEU,three boles: 13.6+7.7+8.5,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,14,FALSE,1,Live,85,-15,0,11,11,Clinometer,10.3,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,14,FALSE,4,Live,32,-12,0,12.8,5.632,Clinometer,14.1,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,3,FALSE,4,Live,92,-54,0,8,11.68,Clinometer,12.7,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,9,FALSE,2,Live,114,-23,0,8.8,12.056000000000001,Clinometer,10.1,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,9,FALSE,4,Live,112,9,1.4,9.8,11.494000000000002,Clinometer,10,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,3,Live,78,-26,0,9.7,10.088,Clinometer,17.3,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,4,Live,97,-7,0,11,11.44,Clinometer,11.1,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,13,FALSE,4,Live,60,-16,0,15,11.4,Clinometer,18.9,Tree,Non-Native,Leucaena leucocephala,LEULEU,L shaped,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,19,FALSE,3,Live,84,-19,0,12,12.36,Clinometer,16.9,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,19,FALSE,4,Live,138,-4,0,13.1,18.602,Clinometer,15.9,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,7,FALSE,2,Live,86,-15,0,8,8.08,Clinometer,11.4,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,44,FALSE,3,Live,68,4,1,10,7.4,Clinometer,11.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,FALSE,4,Live,80,-20,0,12,12,Clinometer,14.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,7,FALSE,1,Live,115,14,0,12.8,12.928,Clinometer,19,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,1,Live,77,-10,3,7.1,9.177,Clinometer,15,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,1,Live,120,8,2,8.7,11.744,Clinometer,23,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,24,FALSE,4,Live,56,-43,2,4.3,6.257,Clinometer,10,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,"9, 11.5, 3 boles",TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,4,Live,104,-5,2,10,12.9,Clinometer,14,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,4,Live,138,-18,0,6.7,10.452,Clinometer,14.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,2,FALSE,1,Live,78,-7,2,12,12.2,Clinometer,13.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,3,Live,85,-25,0,10,11,Clinometer,12.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,2,Live,42,-30,0,10,7.2,Clinometer,19.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,15,FALSE,3,Live,54,26,1.4,12.3,4.844,Clinometer,12.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,3,Live,140,9,0.5,4.5,6.395,Clinometer,11.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,FALSE,4,Live,75,-24,0,15.6,15.444,Clinometer,16.9,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,42,FALSE,1,Live,35,-10,0,10,4.5,Clinometer,65.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,3 boles: 18.5+20.5+26.5,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,10,FALSE,1,Live,56,-16,0,12.5,9,Clinometer,24.2,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,37,FALSE,4,Live,100,-11,0,7.6,8.436,Clinometer,15.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,6,FALSE,4,Live,78,-10,0,14.5,12.76,Clinometer,24.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q4-3,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,13,FALSE,Outside,Live,65,-6,0,10,7.1000000000000005,Clinometer,22.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,1,Live,90,-9,0,11,10.89,Clinometer,33,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q1-14,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,38,FALSE,4,Live,74,-5,0,10.5,8.295,Clinometer,16.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,35,FALSE,4,Live,132,-14,0,8.7,12.702,Clinometer,30.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,35,FALSE,1,Live,125,5,0,12.8,15.36,Clinometer,29.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,38,FALSE,2,Dead,112,5,0,7.4,7.918000000000001,Clinometer,15.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,,Live,74,-24,0,12,11.76,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,3,Live,,,,,13.5,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q3,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,1,Live,,,,,12.8,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q1,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,1,FALSE,,Live,71,-24,0,9.5,9.025,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,16,FALSE,,Live,125,-7,0,11,14.52,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,2,Live,,,,,10.3,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q2,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,,Live,88,-44,0,7.5,9.9,Clinometer,,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,9,FALSE,,Live,80,-5,0,11.8,10.030000000000001,Clinometer,11.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,,Live,104,7,2,12,13.639999999999999,Clinometer,16.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,,Live,45,-18,0,16,10.08,Clinometer,12.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,18,FALSE,4,Live,98,-7,1,7.6,8.98,Clinometer,14.4,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,vigor 2,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,26,FALSE,3,Live,55,-1,1.4,14,9.24,Clinometer,27.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,26,FALSE,1,Live,86,2,1.3,12,11.38,Clinometer,34.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,26,FALSE,4,Live,138,-2,1,8,12.200000000000001,Clinometer,30.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,12,FALSE,1,Live,105,-5,1,8.1,9.91,Clinometer,23.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,28,FALSE,2,Live,90,13,2,19,16.630000000000003,Clinometer,31.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,28,FALSE,1,Live,90,-12,0,10,10.200000000000001,Clinometer,45.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,3,FALSE,2,Live,62,-4,1,12.6,9.316,Clinometer,18.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,4,Live,110,-10,0,10,12,Clinometer,18.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,2,Live,90,-22,0,8.4,9.408000000000001,Clinometer,12.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,"TWO STEMS: ONE 12.1, OTHER 12.8",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,10,FALSE,3,Live,110,-15,0,10,12.5,Clinometer,29.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,10,FALSE,2,Live,120,8,2,10,13.200000000000001,Clinometer,26.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,2,Live,75,-17,0,10.5,9.66,Clinometer,10,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,11,FALSE,4,Live,77,-13,1,10,10,Clinometer,24.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,13,FALSE,3,Live,82,-11,0,10,9.3,Clinometer,25.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,11,FALSE,2,Live,32,-20,1,14,8.280000000000001,Clinometer,34.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,15,FALSE,4,Live,67,-1,1,17,12.56,Clinometer,67.2,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,3 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,15,FALSE,3,Live,47,-26,0,10,7.300000000000001,Clinometer,40,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,21,FALSE,4,Live,88,-10,0,10,9.8,Clinometer,11.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,3,Live,63,-10,0,10,7.300000000000001,Clinometer,28.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,3,Live,59,0,1,15,9.85,Clinometer,25.9,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,1,Live,40,-33,0,10,7.300000000000001,Clinometer,19.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,3,Live,64,-50,0,7,7.98,Clinometer,29.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,4,Live,60,-10,1,11,8.7,Clinometer,27.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,2,Live,70,-13,0,10,8.3,Clinometer,14.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,2,Live,54,-11,1,10,7.5,Clinometer,33.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,2,Live,72,-10,1,10,9.200000000000001,Clinometer,13.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,49,FALSE,2,Live,23,8,1.4,13.5,3.4250000000000003,Clinometer,6.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,49,FALSE,1,Live,34,-9,0,15.7,6.751,Clinometer,85.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Multiple Boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,52,FALSE,1,Live,36,-26,0,4,2.48,Clinometer,1.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,7,FALSE,3,Live,72,-8,0,7.7,6.16,Clinometer,20.4,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q3 #7,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,2,FALSE,4,Live,128,-11,1.8,6.4,10.696000000000002,Clinometer,20.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,2,FALSE,3,Live,144,-6,0,8.4,12.600000000000001,Clinometer,23.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,57,FALSE,4,Live,30,-73,0,2,2.06,Clinometer,3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,1,Live,85,-13,0,15,14.7,Clinometer,20.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,13,FALSE,2,Live,60,5,0,16,8.8,Clinometer,20.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,"2 boles, 2nd bole 11.2cm",TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,13,FALSE,3,Live,70,13,0,12.5,7.125,Clinometer,23.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,15,FALSE,4,Live,23,1,1.4,22.1,6.2620000000000005,Clinometer,7.2,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,15,FALSE,2,Live,34,-12,0,12.6,5.796,Clinometer,30,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q2-7,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,3,Live,95,-27,0,9.6,11.712,Clinometer,26.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q3 #16,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,11,FALSE,4,Live,22,10,0,17,2.04,Other,28.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,compass used,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,1,Live,126,-16,0,8.5,12.07,Clinometer,11.2,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,2,Live,110,-13,0,11.1,13.653,Clinometer,21.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Clinometer Foggy,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,47,FALSE,3,Live,58,1,0,13.2,7.524,Clinometer,27.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,47,FALSE,1,Live,30,2,0.5,19.2,5.876,Clinometer,26.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,42,FALSE,1,Live,110,10,2,10,12,Clinometer,23.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,9,FALSE,Outside,Live,11,-8,0,25.12,4.772800000000001,Clinometer,27.9,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,5 boles,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,11,FALSE,4,Live,144,0,2,10.6,17.264,Clinometer,30,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,lgest DBH of X2 Boles,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,11,FALSE,Outside,Live,52,-17,0,10.8,7.452000000000001,Clinometer,27.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,3,Live,80,-15,0,9.9,9.405000000000001,Clinometer,17.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,6,FALSE,2,Live,102,-16,0,9.7,11.445999999999998,Clinometer,20.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,44,FALSE,1,Live,86,-15,0,9.4,9.494,Clinometer,15,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,dbh Ocular Estimate,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,46,FALSE,2,Live,64,-10,0,13,9.620000000000001,Clinometer,23.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,54,FALSE,4,Live,67,-24,0,15.2,13.831999999999999,Clinometer,19.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,5,FALSE,1,Live,110,-30,0,7.2,10.080000000000002,Clinometer,33.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,4,Live,148,6,2,8.3,13.786000000000001,Clinometer,20.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,1,Live,112,-16,1.4,6.4,9.592,Clinometer,16.2,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,2,Live,132,-9,1.4,8.3,13.103000000000002,Clinometer,19,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Linear estimate,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,38,FALSE,3,Live,39,-1,0,24,9.6,Clinometer,23.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,38,FALSE,1,Live,21,-2,0,27,6.210000000000001,Clinometer,13.7,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,10,FALSE,1,Live,83,-9,0,12.5,11.5,Clinometer,20.4,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q1 #3,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,10,FALSE,2,Live,90,-10,0,11.1,11.1,Clinometer,27.8,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q2 #1,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,2,Live,79,-21,1.4,5.3,6.699999999999999,Clinometer,10.9,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,4,Live,52,-11,0,11.6,7.308,Clinometer,15,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,1,Live,94,-3,0,10.2,9.894,Clinometer,21,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,3,Live,102,-3,1,12.7,14.3,Clinometer,22.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,2,Live,88,-9,0.5,10.1,10.296999999999999,Clinometer,24.5,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,44,FALSE,1,Live,126,-10,0,6.9,9.384,Clinometer,12.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2011,1,Rotational,25,FALSE,3,Live,45,-23,0,11,7.48,Clinometer,11.1,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,43,FALSE,1,Live,120,10,0,9.4,10.34,Clinometer,27.6,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,11,FALSE,1,Live,60,-12,0,11.8,8.496,Clinometer,26.3,Tree,Native,Cheirodendron trigynum ssp. trigynum,CHETRI,Q1-6,TRUE,TRUE
